row,col,SegNum,ReachNum,BC,width,cond,cond_total
85,201,152,54,STR,15,0.047388,0.047388
85,202,152,55,STR,15,0.031346,0.031346
84,202,152,56,STR,15,0.066314,0.078816
84,203,152,57,STR,15,0.0089914,0.0540854
84,202,152,58,STR,15,0.012502,0.078816
83,202,152,59,STR,15,0.0098077,0.0098077
83,203,152,60,STR,15,0.067653,0.067653
84,203,152,61,STR,15,0.024337,0.0540854
84,204,152,62,STR,15,0.017761,0.085622
84,203,152,63,STR,15,0.020757,0.0540854
84,204,152,64,STR,15,0.067861,0.085622
84,205,152,65,STR,15,0.048698,0.0558527
85,205,152,66,STR,15,0.010347,0.013342701
84,205,152,67,STR,15,0.0044481,0.0558527
85,205,152,68,STR,15,0.0029957,0.013342701
84,205,152,69,STR,15,0.0027066,0.0558527
84,206,152,70,STR,15,0.11619,0.11619
84,207,152,71,STR,15,0.076547,0.076547
84,208,152,72,STR,15,0.027777,0.027777
83,208,152,73,STR,15,0.067938,0.067938
82,208,152,74,STR,15,0.047937,0.047937
82,209,152,75,STR,15,0.043178,0.054964
83,209,152,76,STR,15,0.04346,0.04346
83,210,152,77,STR,15,0.012903,0.012903
82,210,152,78,STR,15,0.038629,0.038629
82,209,152,79,STR,15,0.011786,0.054964
81,209,152,80,STR,15,0.021241,0.021241
81,210,152,81,STR,15,0.11386,0.11386
81,211,152,82,STR,15,0.03492,0.046837
82,211,152,83,STR,15,0.0061587,0.0256667
81,211,152,84,STR,15,0.011917,0.046837
82,211,152,85,STR,15,0.019508,0.0256667
82,212,152,86,STR,15,0.028971,0.028971
81,212,152,87,STR,15,0.066077,0.066077
80,212,152,88,STR,15,0.0070955,0.0070955
80,213,152,89,STR,15,0.059976,0.059976
80,214,152,90,STR,15,0.0055565,0.0534545
76,99,153,1,STR,25,1.2979,3.9854
76,100,153,2,STR,25,3.6761,3.6761
76,101,153,3,STR,25,1.127,1.127
77,101,153,4,STR,25,3.2555,3.2555
77,102,153,5,STR,25,3.6443,3.6443
78,102,153,6,STR,25,0.20636,0.20636
78,103,153,7,STR,25,4.4587,4.4587
78,104,153,8,STR,25,1.4121,3.7375002
79,104,153,9,STR,25,0.2008,2.80458
78,104,153,10,STR,25,2.3254,3.7375002
79,104,153,11,STR,25,1.7141,2.80458
79,105,153,12,STR,25,2.6504,3.8039598
93,156,154,1,STR,15,7.871e-4,0.1132571
93,157,154,2,STR,15,0.042597,0.042597
92,157,154,3,STR,15,0.053742,0.053742
92,158,154,4,STR,15,0.061702,0.061702
92,159,154,5,STR,15,0.076247,0.076247
92,160,154,6,STR,15,0.023529,0.023529
91,160,154,7,STR,15,0.05868,0.05868
91,161,154,8,STR,15,0.050171,0.050171
91,162,154,9,STR,15,0.026562,0.026562
90,162,154,10,STR,15,0.032258,0.032258
90,163,154,11,STR,15,0.064443,0.064443
90,164,154,12,STR,15,0.057351,0.057351
90,165,154,13,STR,15,0.012461,0.012461
89,165,154,14,STR,15,0.072738,0.072738
89,166,154,15,STR,15,0.064806,0.0665572
52,122,155,1,STR,25,0.0033976,0.3776576
52,123,155,2,STR,25,0.58142,0.58142
52,124,155,3,STR,25,0.1532,0.66431
51,124,155,4,STR,25,0.085904,0.113876
52,124,155,5,STR,25,0.21662,0.66431
51,124,155,6,STR,25,0.027972,0.113876
52,124,155,7,STR,25,0.29449,0.66431
52,125,155,8,STR,25,0.5173,0.5173
52,126,155,9,STR,25,0.56756,0.56756
52,127,155,10,STR,25,0.15381,0.229564
51,127,155,11,STR,25,0.31819,0.31819
52,127,155,12,STR,25,0.075754,0.229564
52,128,155,13,STR,25,0.50851,0.50851
53,128,155,14,STR,25,0.30245,0.30245
53,129,155,15,STR,25,0.066578,1.483078
106,92,156,1,STR,40,0.77583,2.533083
53,129,157,1,STR,25,1.4165,1.483078
52,129,157,2,STR,25,1.6526,1.6526
52,130,157,3,STR,25,2.8873,2.8873
52,131,157,4,STR,25,2.9719,2.9719
53,131,157,5,STR,25,0.009592,0.009592
53,132,157,6,STR,25,2.7757,2.9802601
53,133,157,7,STR,25,0.24332,1.2064999
53,132,157,8,STR,25,0.20456,2.9802601
53,133,157,9,STR,25,0.30062,1.2064999
52,133,157,10,STR,25,0.328,2.2138
53,133,157,11,STR,25,0.66256,1.2064999
52,133,157,12,STR,25,1.8858,2.2138
52,134,157,13,STR,25,1.4333,1.4333
53,134,157,14,STR,25,2.1749,2.1749
53,135,157,15,STR,25,0.95438,2.42168
52,135,157,16,STR,25,0.49143,0.77393
53,135,157,17,STR,25,0.2302,2.42168
52,135,157,18,STR,25,0.2825,0.77393
53,135,157,19,STR,25,1.2371,2.42168
53,136,157,20,STR,25,3.0872,3.0872
53,137,157,21,STR,25,1.6435,2.7686
54,137,157,22,STR,25,0.54732,0.54732
53,137,157,23,STR,25,1.1251,2.7686
53,138,157,24,STR,25,1.4068,1.4068
54,138,157,25,STR,25,1.7559,1.7559
54,139,157,26,STR,25,4.1165,4.1165
54,140,157,27,STR,25,2.9338,2.9338
54,141,157,28,STR,25,0.12246,0.12246
55,141,157,29,STR,25,3.8687,3.8687
55,142,157,30,STR,25,2.7308,2.7308
55,143,157,31,STR,25,1.8501,1.8501
56,143,157,32,STR,25,1.7854,1.7854
56,144,157,33,STR,25,5.2865,5.2865
56,145,157,34,STR,25,1.2151,1.2151
57,145,157,35,STR,25,3.337,3.337
57,146,157,36,STR,25,3.1354,3.1354
57,147,157,37,STR,25,3.7652,3.7652
58,147,157,38,STR,25,0.0030397,0.0030397
58,148,157,39,STR,25,4.2788,4.2788
58,149,157,40,STR,25,0.18906,1.71446
58,149,158,1,STR,25,1.5254,1.71446
57,149,158,2,STR,25,2.1588,2.8856158
59,174,159,1,STR,15,0.36846,0.97429
59,175,159,2,STR,15,0.90999,0.90999
60,175,159,3,STR,15,0.20079,0.20079
60,176,159,4,STR,15,1.1071,1.1071
61,176,159,5,STR,15,0.37659,0.37659
61,177,159,6,STR,15,0.98347,0.98347
61,178,159,7,STR,15,0.14871,0.14871
62,178,159,8,STR,15,1.1605,1.1605
63,178,159,9,STR,15,0.24036,0.24036
63,179,159,10,STR,15,1.016,1.016
63,180,159,11,STR,15,0.057988,0.057988
64,180,159,12,STR,15,0.95937,0.95937
65,180,159,13,STR,15,0.35808,0.35808
65,181,159,14,STR,15,0.752,0.752
66,181,159,15,STR,15,1.3687,1.3687
67,181,159,16,STR,15,0.040358,0.32749802
67,181,160,1,STR,15,0.28714,0.32749802
67,182,160,2,STR,15,0.97827,2.2838101
39,179,161,1,STR,25,0.65451,0.99937004
39,180,161,2,STR,25,0.033417,0.163427
40,180,161,3,STR,25,0.75599,0.778953
39,180,161,4,STR,25,0.13001,0.163427
40,180,161,5,STR,25,0.022963,0.778953
40,181,161,6,STR,25,0.7577,0.7577
39,181,161,7,STR,25,0.19027,0.19027
39,182,161,8,STR,25,0.7558,1.5815387
62,213,162,1,STR,15,0.18924,0.7272
63,213,162,2,STR,15,0.50046,0.50046
63,214,162,3,STR,15,0.23032,3.42982
77,273,163,1,STR,20,0.012679,4.458669
78,273,163,2,STR,20,0.013043,3.434963
57,149,164,1,STR,40,0.067156,2.8856158
57,150,164,2,STR,40,0.63127,4.27387
39,182,165,1,STR,10,0.0034107,1.5815387
39,182,166,1,STR,25,0.095598,1.5815387
39,183,166,2,STR,25,0.31371,0.31371
40,183,166,3,STR,25,0.91808,0.91808
40,184,166,4,STR,25,0.51609,0.5229677
41,184,166,5,STR,25,0.082744,0.7569277
65,222,167,1,STR,2,0.12002,0.133527
66,222,167,2,STR,2,0.0275,4.1068
66,223,167,3,STR,2,0.003175,3.072135
65,223,167,4,STR,2,0.021413,0.021413
66,223,167,5,STR,2,0.15476,3.072135
66,224,167,6,STR,2,0.083508,3.2853806
41,184,168,1,STR,25,0.67373,0.7569277
41,185,168,2,STR,25,0.36736,0.36736
42,185,168,3,STR,25,0.96233,0.96233
42,186,168,4,STR,25,0.26877,0.31898502
43,186,168,5,STR,25,0.1672,1.10039
42,186,168,6,STR,25,0.050215,0.31898502
43,186,168,7,STR,25,0.93319,1.10039
43,187,168,8,STR,25,0.47006,0.47006
44,187,168,9,STR,25,0.60687,0.701422
44,188,168,10,STR,25,0.56625,0.56625
44,187,168,11,STR,25,0.094552,0.701422
45,187,168,12,STR,25,0.10517,0.10517
45,188,168,13,STR,25,1.1834,1.1834
46,188,168,14,STR,25,0.59602,0.6004269
46,189,168,15,STR,25,0.44268,0.44268
47,189,168,16,STR,25,0.20222,1.19849
47,188,168,17,STR,25,0.098848,0.1243139
47,188,169,1,STR,50,0.0040002,0.1243139
47,188,170,1,STR,25,0.014233,0.1243139
47,189,170,2,STR,25,0.99627,1.19849
47,190,170,3,STR,25,0.40952,0.40952
48,190,170,4,STR,25,1.0149,1.0149
48,191,170,5,STR,25,0.63087,0.78170997
96,212,171,1,STR,15,0.99223,1.062124
96,213,171,2,STR,15,0.73936,0.73936
96,214,171,3,STR,15,0.18597,0.18597
95,214,171,4,STR,15,0.67098,0.67098
95,215,171,5,STR,15,0.73096,0.73096
95,216,171,6,STR,15,0.35997,0.60546
94,216,171,7,STR,15,0.10899,0.70834
95,216,171,8,STR,15,0.24549,0.60546
94,216,171,9,STR,15,0.59935,0.70834
94,217,171,10,STR,15,0.7683,0.7683
94,218,171,11,STR,15,0.75837,0.75837
94,219,171,12,STR,15,1.1775,1.259944
94,220,171,13,STR,15,0.18725,0.240066
94,219,171,14,STR,15,0.082444,1.259944
94,220,171,15,STR,15,0.052816,0.240066
93,220,171,16,STR,15,1.0454,1.0454
93,221,171,17,STR,15,0.79518,0.79518
92,221,171,18,STR,15,0.83258,0.83258
92,222,171,19,STR,15,0.49682,0.49682
91,222,171,20,STR,15,0.20656,0.20656
91,223,171,21,STR,15,0.73345,0.73345
91,224,171,22,STR,15,0.78188,0.793779
90,224,171,23,STR,15,0.16351,0.16351
91,224,171,24,STR,15,0.011899,0.793779
91,225,171,25,STR,15,0.11569,0.11569
90,225,171,26,STR,15,0.96394,0.96394
90,226,171,27,STR,15,0.74218,0.74218
89,226,171,28,STR,15,0.15518,0.15518
89,227,171,29,STR,15,0.15031,0.62008
90,227,171,30,STR,15,0.16183,0.16183
89,227,171,31,STR,15,0.46977,0.62008
89,228,171,32,STR,15,0.67354,0.67354
89,229,171,33,STR,15,0.88313,0.88313
89,230,171,34,STR,15,0.79031,0.79031
89,231,171,35,STR,15,0.71421,0.71421
88,231,171,36,STR,15,0.43346,0.62734
88,232,171,37,STR,15,0.30543,0.78407997
88,231,171,38,STR,15,0.19388,0.62734
87,231,171,39,STR,15,0.091314,0.091314
87,232,171,40,STR,15,0.0040483,0.2627883
88,232,171,41,STR,15,0.37546,0.78407997
87,232,171,42,STR,15,0.1462,0.2627883
88,232,171,43,STR,15,0.10319,0.78407997
87,232,171,44,STR,15,0.11254,0.2627883
87,233,171,45,STR,15,0.14889,1.0876
88,233,171,46,STR,15,0.2774,0.2774
87,233,171,47,STR,15,0.93871,1.0876
86,233,171,48,STR,15,0.45311,0.45311
86,234,171,49,STR,15,0.67292,0.67292
86,235,171,50,STR,15,0.47163,0.47163
85,235,171,51,STR,15,0.88312,0.88312
85,236,171,52,STR,15,0.2582,0.2582
84,236,171,53,STR,15,0.10416,0.484128
84,236,172,1,STR,15,0.33162,0.484128
84,235,172,2,STR,15,1.0365,1.0365
84,234,172,3,STR,15,0.76916,0.84897596
83,234,172,4,STR,15,0.056069,0.287229
84,234,172,5,STR,15,0.079816,0.84897596
83,234,172,6,STR,15,0.23116,0.287229
83,235,172,7,STR,15,1.298,1.298
83,236,172,8,STR,15,0.73132,0.73132
84,236,172,9,STR,15,0.048348,0.484128
84,237,172,10,STR,15,0.26702,0.29545498
83,237,172,11,STR,15,0.15928,0.65299
84,237,172,12,STR,15,0.028435,0.29545498
83,237,172,13,STR,15,0.33767,0.65299
83,238,172,14,STR,15,0.10915,1.087
83,237,172,15,STR,15,0.15604,0.65299
83,238,172,16,STR,15,0.97785,1.087
83,239,172,17,STR,15,1.0066,1.0066
83,240,172,18,STR,15,0.73102,0.819819
83,241,172,19,STR,15,0.024998,0.556338
83,240,172,20,STR,15,0.088799,0.819819
83,241,172,21,STR,15,0.53134,0.556338
82,241,172,22,STR,15,0.63986,0.63986
82,242,172,23,STR,15,0.18285,0.82118
83,242,172,24,STR,15,0.1881,0.56135
82,242,172,25,STR,15,0.63833,0.82118
83,242,172,26,STR,15,0.37325,0.56135
83,243,172,27,STR,15,0.14783,0.14783
82,243,172,28,STR,15,1.5145,1.5145
81,243,172,29,STR,15,0.43918,0.43918
81,244,172,30,STR,15,1.0443,1.0443
81,245,172,31,STR,15,1.0395,1.6876099
82,245,172,32,STR,15,0.077146,0.077146
81,245,172,33,STR,15,0.64811,1.6876099
81,246,172,34,STR,15,0.46663,0.46663
80,246,172,35,STR,15,0.72698,0.83945996
80,247,172,36,STR,15,0.56075,0.56075
79,247,172,37,STR,15,0.69211,3.87131
79,248,172,38,STR,15,0.18065,1.78855
80,248,172,39,STR,15,0.52438,2.49008
80,249,172,40,STR,15,0.51878,1.75018
79,249,172,41,STR,15,0.28153,4.62523
79,250,172,42,STR,15,0.35925,3.48951
80,214,173,1,STR,15,0.047898,0.0534545
80,215,173,2,STR,15,0.0058568,0.0144138
79,215,173,3,STR,15,0.04778,0.04778
80,215,173,4,STR,15,0.008557,0.0144138
80,216,173,5,STR,15,0.082151,0.082151
80,217,173,6,STR,15,0.058891,0.072165996
79,217,173,7,STR,15,0.0037072,0.0037072
80,217,173,8,STR,15,0.013275,0.072165996
80,218,173,9,STR,15,0.07648,0.07648
80,219,173,10,STR,15,0.055761,0.055761
79,219,173,11,STR,15,0.064625,0.064625
79,220,173,12,STR,15,0.058018,0.058018
80,220,173,13,STR,15,0.057822,0.057822
80,221,173,14,STR,15,0.042947,0.042947
79,221,173,15,STR,15,0.093697,0.093697
79,222,173,16,STR,15,0.022328,0.022328
78,222,173,17,STR,15,0.06627,0.06627
78,223,173,18,STR,15,0.063567,0.063567
79,223,173,19,STR,15,0.072933,0.072933
79,224,173,20,STR,15,0.050606,0.059459902
79,224,174,1,STR,15,0.0073669,0.059459902
78,224,174,2,STR,15,0.052258,0.052258
77,224,174,3,STR,15,0.065957,0.065957
77,225,174,4,STR,15,0.065527,0.065527
77,226,174,5,STR,15,0.071553,0.071553
76,226,174,6,STR,15,0.055353,0.055353
76,227,174,7,STR,15,0.014824,0.014824
75,227,174,8,STR,15,0.033748,0.092650004
89,166,175,1,STR,15,0.0017512,0.0665572
89,167,175,2,STR,15,0.069908,0.069908
89,168,175,3,STR,15,0.060512,0.060512
89,169,175,4,STR,15,0.0042182,0.0435832
88,169,175,5,STR,15,0.0087602,0.0386032
88,168,175,6,STR,15,0.0077183,0.0077183
88,169,175,7,STR,15,0.029843,0.0386032
89,169,175,8,STR,15,0.039365,0.0435832
89,170,175,9,STR,15,0.019465,0.066688
88,170,175,10,STR,15,0.037672,0.065504
89,170,175,11,STR,15,0.047223,0.066688
88,170,175,12,STR,15,0.027832,0.065504
88,171,175,13,STR,15,0.039221,0.0435735
89,171,175,14,STR,15,0.025448,0.025448
88,171,175,15,STR,15,0.0043525,0.0435735
88,172,175,16,STR,15,0.098515,0.098515
88,173,175,17,STR,15,0.023833,0.0249861
87,173,175,18,STR,15,0.056811,0.070506
88,173,175,19,STR,15,0.0011531,0.0249861
87,173,175,20,STR,15,0.013695,0.070506
87,174,175,21,STR,15,0.0025876,0.0993066
88,174,175,22,STR,15,0.0035812,0.0035812
87,174,175,23,STR,15,0.062876,0.0993066
87,175,175,24,STR,15,0.011931,0.023972
87,174,175,25,STR,15,0.033843,0.0993066
87,175,175,26,STR,15,0.012041,0.023972
86,175,175,27,STR,15,0.077351,0.077351
86,176,175,28,STR,15,0.048922,0.048922
85,176,175,29,STR,15,0.049311,0.049311
85,177,175,30,STR,15,0.065365,0.065365
84,177,175,31,STR,15,0.035566,0.035566
84,178,175,32,STR,15,0.040595,0.087704
106,92,176,1,STR,40,1.7049,2.533083
106,93,176,2,STR,40,1.9158,2.50394
105,93,176,3,STR,40,2.2394,2.2394
105,94,176,4,STR,40,0.057321,0.606381
106,94,176,5,STR,40,0.33366,4.01926
106,93,176,6,STR,40,0.58814,2.50394
106,94,176,7,STR,40,3.6856,4.01926
105,94,176,8,STR,40,0.54906,0.606381
105,95,176,9,STR,40,1.2221,3.8592
106,95,176,10,STR,40,1.8034,1.8034
105,95,176,11,STR,40,2.6371000000000002,3.8592
105,96,176,12,STR,40,3.3641,3.3641
105,97,176,13,STR,40,3.3144,3.3144
105,98,176,14,STR,40,2.3511,2.3511
104,98,176,15,STR,40,2.1009,2.1009
104,99,176,16,STR,40,3.5454,3.5454
104,100,176,17,STR,40,1.5766,2.25119
103,100,176,18,STR,40,1.1729,1.69224
103,100,177,1,STR,40,0.51934,1.69224
104,100,177,2,STR,40,0.67459,2.25119
104,101,177,3,STR,40,1.056,1.056
103,101,177,4,STR,40,2.229,2.229
103,102,177,5,STR,40,4.6418,4.6418
103,103,177,6,STR,40,2.8434,2.8434
102,103,177,7,STR,40,2.4605,2.4605
102,104,177,8,STR,40,4.3723,4.3723
101,104,177,9,STR,40,0.13569,0.13569
101,105,177,10,STR,40,3.8964,3.8964
101,106,177,11,STR,40,2.4906,2.4906
100,106,177,12,STR,40,3.1385,3.1385
100,107,177,13,STR,40,1.7686,1.7686
99,107,177,14,STR,40,2.6039,2.6039
99,108,177,15,STR,40,3.1956,3.1956
98,108,177,16,STR,40,0.88893,0.88893
98,109,177,17,STR,40,4.2618,4.2618
98,110,177,18,STR,40,0.087657,0.087657
97,110,177,19,STR,40,3.9736,3.9736
97,111,177,20,STR,40,0.88519,0.88519
96,111,177,21,STR,40,2.7458,3.8763075
96,111,178,1,STR,40,1.1278,3.8763075
96,112,178,2,STR,40,2.4595,2.4595
95,112,178,3,STR,40,2.866,2.866
95,113,178,4,STR,40,1.7524,1.7524
94,113,178,5,STR,40,4.0287,4.0287
94,114,178,6,STR,40,1.4522,1.4522
93,114,178,7,STR,40,3.829,3.829
92,114,178,8,STR,40,0.61915,0.61915
92,115,178,9,STR,40,3.0544,3.096087
91,115,178,10,STR,40,0.22253,2.80543
92,115,178,11,STR,40,0.041687,3.096087
91,115,178,12,STR,40,2.5829,2.80543
91,116,178,13,STR,40,1.5397,1.5397
90,116,178,14,STR,40,4.1983,5.77663
90,117,178,15,STR,40,0.22412,0.311504
90,116,178,16,STR,40,0.20483,5.77663
90,117,178,17,STR,40,0.087384,0.311504
90,116,178,18,STR,40,1.3735,5.77663
89,116,178,19,STR,40,0.16228,0.16228
89,117,178,20,STR,40,4.3426,4.3426
88,117,178,21,STR,40,3.4547,3.4547
87,117,178,22,STR,40,0.74889,0.74889
87,118,178,23,STR,40,4.0799,4.0799
87,119,178,24,STR,40,2.4145,2.4145
86,119,178,25,STR,40,2.19,2.19
86,120,178,26,STR,40,3.4364,3.4364
85,120,178,27,STR,40,0.69396,0.69396
85,121,178,28,STR,40,0.30269,3.89109
86,121,178,29,STR,40,0.50836,0.50836
85,121,178,30,STR,40,3.5884,3.89109
84,121,178,31,STR,40,1.3343,1.3343
84,122,178,32,STR,40,4.6516,4.6516
84,123,178,33,STR,40,2.5205,2.5205
83,123,178,34,STR,40,3.3353,3.3353
83,124,178,35,STR,40,1.8506,1.8506
82,124,178,36,STR,40,2.1639,2.1639
82,125,178,37,STR,40,4.7601,4.7601
81,125,178,38,STR,40,1.5379,1.5379
81,126,178,39,STR,40,1.5734,3.5181
79,105,179,1,STR,25,0.65543,3.8039598
80,105,179,2,STR,25,0.98775,0.98775
80,106,179,3,STR,25,0.6695,0.6695
79,106,179,4,STR,25,3.2877,3.2877
79,107,179,5,STR,25,3.4695,3.4695
79,108,179,6,STR,25,3.9107,3.9107
78,108,179,7,STR,25,1.7983,1.7983
78,109,179,8,STR,25,0.024927,0.488287
79,109,179,9,STR,25,1.7928,3.8794
78,109,179,10,STR,25,0.14,0.488287
78,109,180,1,STR,25,0.15927,0.488287
79,109,180,2,STR,25,2.0866,3.8794
79,110,180,3,STR,25,3.5756,3.5756
79,111,180,4,STR,25,3.341,3.341
79,112,180,5,STR,25,1.3644,3.2628
78,112,180,6,STR,25,1.0426,1.0426
79,112,180,7,STR,25,1.8984,3.2628
79,113,180,8,STR,25,3.4535,3.4535
79,114,180,9,STR,25,3.3614,3.3614
79,115,180,10,STR,25,3.4598,3.4598
79,116,180,11,STR,25,5.0413,5.0413
79,117,180,12,STR,25,0.098218,1.635818
78,117,180,13,STR,25,0.17478,2.0157511
78,117,181,1,STR,25,1.8332,2.0157511
79,117,181,2,STR,25,1.5376,1.635818
79,118,181,3,STR,25,1.8275,2.7077498
78,118,181,4,STR,25,2.1172,2.1562145
57,150,182,1,STR,40,1.9615,4.27387
58,150,182,2,STR,40,2.1256,4.55565
48,191,183,1,STR,25,0.15084,0.78170997
49,191,183,2,STR,25,0.67361,0.67361
49,192,183,3,STR,25,0.40956,0.40956
50,192,183,4,STR,25,1.2492,1.2492
50,193,183,5,STR,25,0.19379,0.19379
51,193,183,6,STR,25,1.2509,1.2509
51,194,183,7,STR,25,0.034027,0.034027
52,194,183,8,STR,25,0.99018,0.99018
52,195,183,9,STR,25,0.39307,0.54439
53,195,183,10,STR,25,0.013295,0.884005
52,195,183,11,STR,25,0.15132,0.54439
53,195,183,12,STR,25,0.87071,0.884005
54,195,183,13,STR,25,0.6193,0.6193
54,196,183,14,STR,25,0.65879,0.65879
55,196,183,15,STR,25,0.81435,0.8164625
56,196,183,16,STR,25,0.81458,0.81505084
57,196,183,17,STR,25,0.26199,0.6268327
57,197,183,18,STR,25,0.66773,0.66773
57,196,183,19,STR,25,0.2595,0.6268327
57,196,184,1,STR,25,0.10054,0.6268327
58,196,184,2,STR,25,0.058166,0.1465572
81,126,185,1,STR,40,1.9447,3.5181
81,127,185,2,STR,40,0.37838,0.37838
80,127,185,3,STR,40,3.9871,3.9871
79,127,185,4,STR,40,3.4189,6.729963
78,127,185,5,STR,40,0.64434,2.825182
78,128,185,6,STR,40,0.62191,2.52431
78,127,185,7,STR,40,0.0040661,2.825182
58,196,186,1,STR,25,0.086641,0.1465572
58,197,186,2,STR,25,1.1536,1.1536
59,197,186,3,STR,25,0.9262,0.9262
60,197,186,4,STR,25,0.019397,0.019397
60,198,186,5,STR,25,1.0817,1.0817
61,198,186,6,STR,25,1.0287,1.0287
61,199,186,7,STR,25,0.45761,0.45761
62,199,186,8,STR,25,0.73745,0.819049
58,150,187,1,STR,40,2.382,4.55565
58,151,187,2,STR,40,0.57661,8.68661
57,151,187,3,STR,40,0.48413,0.48413
58,151,187,4,STR,40,7.0441,8.68661
59,151,187,5,STR,40,2.0688,2.0688
58,151,187,6,STR,40,1.0659,8.68661
58,152,187,7,STR,40,1.1659,1.1659
59,152,187,8,STR,40,6.9218,6.9218
60,152,187,9,STR,40,3.1059,3.1059
60,153,187,10,STR,40,0.90475,6.41465
59,153,187,11,STR,40,3.0238,3.0238
60,153,187,12,STR,40,5.5099,6.41465
60,154,187,13,STR,40,1.7382,1.7382
61,154,187,14,STR,40,9.6576,9.6576
61,155,187,15,STR,40,4.594,4.594
62,155,187,16,STR,40,3.3412,3.3412
62,156,187,17,STR,40,4.9685,4.9685
63,156,187,18,STR,40,1.319,1.319
63,157,187,19,STR,40,7.8152,7.8152
63,158,187,20,STR,40,8.0796,8.0796
64,158,187,21,STR,40,1.1315,1.47553
78,118,188,1,STR,25,0.025094,2.1562145
79,118,188,2,STR,25,0.88025,2.7077498
79,119,188,3,STR,25,3.9396,3.9396
79,120,188,4,STR,25,3.5606,3.5606
79,121,188,5,STR,25,3.6028,3.6028
79,122,188,6,STR,25,0.53917,1.41519
80,122,188,7,STR,25,1.3261,1.78257
79,122,188,8,STR,25,0.87602,1.41519
80,122,188,9,STR,25,0.45647,1.78257
80,123,188,10,STR,25,0.67924,1.60883
79,123,188,11,STR,25,1.1749,1.72413
80,123,188,12,STR,25,0.28991,1.60883
79,123,188,13,STR,25,0.54923,1.72413
80,123,188,14,STR,25,0.63968,1.60883
80,124,188,15,STR,25,0.81036,2.05976
79,124,188,16,STR,25,1.2955,1.2955
80,124,188,17,STR,25,1.2494,2.05976
80,125,188,18,STR,25,0.035627,0.035627
79,125,188,19,STR,25,4.0741,4.0741
79,126,188,20,STR,25,1.582,3.935033
84,178,189,1,STR,15,0.047109,0.087704
84,179,189,2,STR,15,0.027224,0.027224
83,179,189,3,STR,15,0.0060353,0.0811793
83,178,189,4,STR,15,0.01308,0.01308
83,179,189,5,STR,15,0.075144,0.0811793
82,179,189,6,STR,15,0.027537,0.027537
82,180,189,7,STR,15,0.068045,0.068045
82,181,189,8,STR,15,0.001918,0.071132004
81,181,189,9,STR,15,0.017455,0.017455
82,181,189,10,STR,15,0.069214,0.071132004
82,182,189,11,STR,15,0.038881,0.051965
81,182,189,12,STR,15,0.073493,0.073493
82,182,189,13,STR,15,0.013084,0.051965
82,183,189,14,STR,15,0.0044438,0.0044438
81,183,189,15,STR,15,0.080972,0.080972
81,184,189,16,STR,15,0.044189,0.080782995
80,184,189,17,STR,15,0.0013968,0.0013968
81,184,189,18,STR,15,0.036594,0.080782995
81,185,189,19,STR,15,0.028842,0.042504
80,185,189,20,STR,15,0.023889,0.062704
81,185,189,21,STR,15,0.013662,0.042504
80,185,189,22,STR,15,0.038815,0.062704
80,186,189,23,STR,15,0.035705,0.035705
79,186,189,24,STR,15,0.056322,0.056322
79,187,189,25,STR,15,0.076228,0.076228
79,188,189,26,STR,15,0.084188,0.084188
79,189,189,27,STR,15,0.091402,0.091402
79,190,189,28,STR,15,0.12642,0.12642
79,191,189,29,STR,15,0.029073,0.070820004
78,191,189,30,STR,15,0.010972,0.010972
79,191,189,31,STR,15,0.041747,0.070820004
79,192,189,32,STR,15,0.046675,0.046675
80,192,189,33,STR,15,0.04825,0.04825
80,193,189,34,STR,15,0.0012983,0.0012983
79,193,189,35,STR,15,0.079846,0.079846
79,194,189,36,STR,15,0.073751,0.081944905
79,195,189,37,STR,15,0.011272,0.087875
79,194,189,38,STR,15,0.0081939,0.081944905
79,195,189,39,STR,15,0.076603,0.087875
78,195,189,40,STR,15,0.027552,0.027552
78,196,189,41,STR,15,0.10772,0.10772
78,197,189,42,STR,15,0.032326,0.032326
77,197,189,43,STR,15,0.049162,0.049162
77,198,189,44,STR,15,0.063723,0.0716704
76,198,189,45,STR,15,0.013717,0.021166401
77,198,189,46,STR,15,0.0079474,0.0716704
76,198,189,47,STR,15,0.0074494,0.021166401
76,199,189,48,STR,15,0.071712,0.071712
76,200,189,49,STR,15,0.11165,0.11165
76,201,189,50,STR,15,0.06689,0.06689
76,202,189,51,STR,15,0.05444,0.05444
76,203,189,52,STR,15,0.057152,0.057152
76,204,189,53,STR,15,0.050605,0.050605
76,205,189,54,STR,15,0.069009,0.069009
76,206,189,55,STR,15,0.054118,0.054118
76,207,189,56,STR,15,0.022742,0.055056
75,207,189,57,STR,15,0.014503,0.014503
76,207,189,58,STR,15,0.032314,0.055056
76,208,189,59,STR,15,0.05762,0.05762
75,208,189,60,STR,15,0.037728,0.061058
75,209,189,61,STR,15,0.0097111,0.0935731
75,208,189,62,STR,15,0.02333,0.061058
75,209,189,63,STR,15,0.083862,0.0935731
75,210,189,64,STR,15,0.033116,0.044288002
74,210,189,65,STR,15,0.044104,0.044104
74,211,189,66,STR,15,0.011145,0.011145
75,211,189,67,STR,15,0.0064094,0.0552794
75,210,189,68,STR,15,0.011172,0.044288002
75,211,189,69,STR,15,0.04887,0.0552794
75,212,189,70,STR,15,0.083899,0.083899
75,213,189,71,STR,15,0.058463,0.058463
75,214,189,72,STR,15,0.0013174,0.0614434
