SegNum,kstpkper,leakage_m3d,BC,WellNum,leakage_m3d_baseline,leakage_change_m3d
187,"(1, 977)",-16984.127,STR,398,-16986.574,2.447
218,"(1, 977)",390.473,STR,398,389.739,0.734
224,"(1, 977)",11716.65,STR,398,11714.204,2.447
197,"(1, 978)",5255.244,STR,398,5252.798,2.447
187,"(1, 979)",-3474.137,STR,398,-3476.584,2.447
214,"(1, 980)",163.725,STR,398,163.382,0.343
213,"(1, 982)",5869.335,STR,398,5866.888,2.447
214,"(1, 982)",520.142,STR,398,519.897,0.245
216,"(1, 983)",9321.453,STR,398,9316.56,4.893
219,"(1, 984)",20519.429,STR,398,20514.536,4.893
228,"(1, 985)",1841.293,STR,398,1841.048,0.245
225,"(1, 986)",2393.485,STR,398,2393.24,0.245
226,"(1, 986)",1638.716,STR,398,1638.472,0.245
225,"(1, 987)",1604.954,STR,398,1604.709,0.245
226,"(1, 987)",-119.173,STR,398,-119.393,0.22
227,"(1, 988)",887.128,STR,398,886.394,0.734
228,"(1, 988)",1500.485,STR,398,1500.24,0.245
229,"(1, 990)",125.338,STR,398,125.314,0.024
53,"(1, 995)",12670.815,STR,398,12668.368,2.447
97,"(1, 921)",0,STR,414,0,0
197,"(1, 931)",6410.028,STR,414,6407.581,2.447
205,"(1, 931)",1079.184,STR,414,1078.695,0.489
187,"(1, 935)",8592.373,STR,414,8589.927,2.447
192,"(1, 935)",2022.095,STR,414,2017.936,4.159
164,"(1, 936)",38.925,STR,414,38.803,0.122
182,"(1, 936)",355.977,STR,414,355.487,0.489
187,"(1, 936)",-39.243,STR,414,-41.225,1.982
197,"(1, 937)",2994.608,STR,414,2989.715,4.893
221,"(1, 938)",-592.316,STR,414,-593.784,1.468
225,"(1, 938)",1111.479,STR,414,1111.235,0.245
226,"(1, 938)",-1571.435,STR,414,-1573.637,2.202
228,"(1, 976)",35.671,STR,414,35.622,0.049
230,"(1, 976)",703.39,STR,414,702.656,0.734
197,"(1, 978)",5255.244,STR,414,5252.798,2.447
187,"(1, 979)",-3474.137,STR,414,-3476.584,2.447
214,"(1, 980)",163.725,STR,414,163.382,0.343
213,"(1, 982)",5869.335,STR,414,5866.888,2.447
214,"(1, 982)",520.142,STR,414,519.897,0.245
216,"(1, 983)",9321.453,STR,414,9316.56,4.893
219,"(1, 984)",20519.429,STR,414,20514.536,4.893
228,"(1, 985)",1841.293,STR,414,1841.048,0.245
225,"(1, 986)",2393.485,STR,414,2393.24,0.245
226,"(1, 986)",1638.716,STR,414,1638.472,0.245
225,"(1, 987)",1604.954,STR,414,1604.709,0.245
226,"(1, 987)",-119.173,STR,414,-119.393,0.22
227,"(1, 988)",887.128,STR,414,886.394,0.734
228,"(1, 988)",1500.485,STR,414,1500.24,0.245
229,"(1, 990)",125.338,STR,414,125.314,0.024
53,"(1, 995)",12670.815,STR,414,12668.368,2.447
97,"(1, 898)",-0,STR,557,-0,0
97,"(1, 898)",-0,STR,640,-0,0
197,"(1, 902)",831.102,STR,640,830.857,0.245
206,"(1, 902)",131.332,STR,640,131.21,0.122
226,"(1, 902)",1543.545,STR,640,1543.3,0.245
230,"(1, 902)",789.021,STR,640,788.776,0.245
35,"(1, 923)",0.105,STR,640,0.105,0
230,"(1, 926)",1387.698,STR,640,1386.964,0.734
197,"(1, 931)",6410.028,STR,640,6407.581,2.447
205,"(1, 931)",1079.184,STR,640,1078.695,0.489
187,"(1, 935)",8592.373,STR,640,8589.927,2.447
192,"(1, 935)",2022.095,STR,640,2017.936,4.159
164,"(1, 936)",38.925,STR,640,38.803,0.122
182,"(1, 936)",355.977,STR,640,355.487,0.489
187,"(1, 936)",-39.243,STR,640,-41.225,1.982
197,"(1, 937)",2994.608,STR,640,2989.715,4.893
221,"(1, 938)",-592.316,STR,640,-593.784,1.468
225,"(1, 938)",1111.479,STR,640,1111.235,0.245
226,"(1, 938)",-1571.435,STR,640,-1573.637,2.202
61,"(1, 955)",4.203,STR,640,4.164,0.039
208,"(1, 955)",1926.923,STR,640,1915.424,11.499
61,"(1, 956)",0.432,STR,640,0.432,0
97,"(1, 956)",0,STR,640,0,0
205,"(1, 956)",684.796,STR,640,684.552,0.245
206,"(1, 956)",172.459,STR,640,171.896,0.563
207,"(1, 956)",-663.267,STR,640,-663.511,0.245
182,"(1, 957)",1269.773,STR,640,1269.528,0.245
187,"(1, 957)",-194.307,STR,640,-194.331,0.024
13,"(1, 960)",3.198,STR,640,3.19,0.007
209,"(1, 960)",2040.689,STR,640,2037.263,3.425
210,"(1, 960)",9216.25,STR,640,9213.804,2.447
13,"(1, 961)",0.578,STR,640,0.576,0.002
209,"(1, 961)",390.229,STR,640,389.25,0.979
210,"(1, 961)",3376.274,STR,640,3373.828,2.447
213,"(1, 961)",1070.866,STR,640,1070.621,0.245
215,"(1, 961)",18080.193,STR,640,18077.747,2.447
13,"(1, 962)",-0.495,STR,640,-0.497,0.002
190,"(1, 962)",-29.31,STR,640,-29.408,0.098
209,"(1, 962)",-282.335,STR,640,-283.558,1.223
210,"(1, 962)",1115.394,STR,640,1114.66,0.734
215,"(1, 962)",8308.571,STR,640,8303.677,4.893
216,"(1, 963)",20289.451,STR,640,20287.004,2.447
229,"(1, 965)",3268.625,STR,640,3266.178,2.447
53,"(1, 971)",2461.255,STR,640,2458.808,2.447
208,"(1, 973)",31144.907,STR,640,31120.441,24.466
208,"(1, 974)",15158.982,STR,640,15156.536,2.447
209,"(1, 974)",1689.116,STR,640,1688.871,0.245
214,"(1, 975)",14434.796,STR,640,14432.349,2.447
32,"(1, 977)",-5.708,STR,640,-5.72,0.012
182,"(1, 977)",-282.09,STR,640,-282.824,0.734
187,"(1, 977)",-16984.127,STR,640,-16986.574,2.447
218,"(1, 977)",390.473,STR,640,389.739,0.734
224,"(1, 977)",11716.65,STR,640,11714.204,2.447
197,"(1, 978)",5255.244,STR,640,5252.798,2.447
187,"(1, 979)",-3474.137,STR,640,-3476.584,2.447
214,"(1, 980)",163.725,STR,640,163.382,0.343
213,"(1, 982)",5869.335,STR,640,5866.888,2.447
214,"(1, 982)",520.142,STR,640,519.897,0.245
216,"(1, 983)",9321.453,STR,640,9316.56,4.893
219,"(1, 984)",20519.429,STR,640,20514.536,4.893
228,"(1, 985)",1841.293,STR,640,1841.048,0.245
225,"(1, 986)",2393.485,STR,640,2393.24,0.245
226,"(1, 986)",1638.716,STR,640,1638.472,0.245
225,"(1, 987)",1604.954,STR,640,1604.709,0.245
226,"(1, 987)",-119.173,STR,640,-119.393,0.22
227,"(1, 988)",887.128,STR,640,886.394,0.734
228,"(1, 988)",1500.485,STR,640,1500.24,0.245
229,"(1, 990)",125.338,STR,640,125.314,0.024
53,"(1, 995)",12670.815,STR,640,12668.368,2.447
197,"(1, 902)",831.102,STR,687,830.857,0.245
206,"(1, 902)",131.332,STR,687,131.21,0.122
226,"(1, 902)",1543.545,STR,687,1543.3,0.245
230,"(1, 902)",789.021,STR,687,788.776,0.245
35,"(1, 923)",0.105,STR,687,0.105,0
230,"(1, 926)",1387.698,STR,687,1386.964,0.734
27,"(1, 927)",0.459,STR,687,0.458,0.002
216,"(1, 927)",16367.59,STR,687,16365.144,2.447
228,"(1, 928)",1041.018,STR,687,1040.773,0.245
27,"(1, 929)",-0.001,STR,687,-0.001,0
197,"(1, 930)",5976.984,STR,687,5974.537,2.447
212,"(1, 930)",3217.247,STR,687,3214.8,2.447
224,"(1, 930)",16029.963,STR,687,16027.516,2.447
187,"(1, 935)",8592.373,STR,687,8589.927,2.447
197,"(1, 937)",2994.608,STR,687,2989.715,4.893
221,"(1, 938)",-592.316,STR,687,-593.784,1.468
228,"(1, 938)",159.664,STR,687,159.59,0.073
213,"(1, 939)",198.931,STR,687,198.907,0.024
222,"(1, 940)",608.953,STR,687,608.708,0.245
190,"(1, 947)",-38.803,STR,687,-38.852,0.049
213,"(1, 947)",1630.153,STR,687,1628.196,1.957
224,"(1, 947)",7163.573,STR,687,7161.127,2.447
228,"(1, 947)",1671.745,STR,687,1671.256,0.489
225,"(1, 948)",2211.704,STR,687,2210.97,0.734
226,"(1, 948)",297.993,STR,687,297.504,0.489
226,"(1, 949)",-1004.075,STR,687,-1006.277,2.202
227,"(1, 950)",726.633,STR,687,726.388,0.245
27,"(1, 953)",0.661,STR,687,0.659,0.002
214,"(1, 953)",4606.902,STR,687,4604.455,2.447
216,"(1, 953)",21473.594,STR,687,21471.147,2.447
27,"(1, 954)",0.628,STR,687,0.626,0.002
160,"(1, 954)",-743.759,STR,687,-744.004,0.245
162,"(1, 954)",80.419,STR,687,80.37,0.049
214,"(1, 954)",8655.984,STR,687,8653.538,2.447
220,"(1, 954)",1454.489,STR,687,1454.245,0.245
187,"(1, 955)",2229.075,STR,687,2228.586,0.489
192,"(1, 955)",-7961.157,STR,687,-7966.05,4.893
69,"(1, 959)",-80.199,STR,687,-80.664,0.465
164,"(1, 959)",108.457,STR,687,108.285,0.171
182,"(1, 959)",870.736,STR,687,870.002,0.734
187,"(1, 959)",17598.218,STR,687,17595.771,2.447
187,"(1, 960)",2073.473,STR,687,2071.76,1.713
192,"(1, 960)",1776.459,STR,687,1774.257,2.202
213,"(1, 960)",1790.649,STR,687,1788.447,2.202
61,"(1, 961)",-1.823,STR,687,-1.828,0.005
69,"(1, 961)",-532.619,STR,687,-532.864,0.245
164,"(1, 961)",-12.742,STR,687,-12.744,0.002
207,"(1, 961)",-2377.827,STR,687,-2379.295,1.468
225,"(1, 962)",1866.982,STR,687,1866.737,0.245
226,"(1, 962)",-142.929,STR,687,-143.198,0.269
225,"(1, 963)",2001.054,STR,687,2000.809,0.245
226,"(1, 963)",300.195,STR,687,299.95,0.245
228,"(1, 965)",2069.558,STR,687,2068.58,0.979
229,"(1, 965)",3268.625,STR,687,3266.178,2.447
69,"(1, 971)",75.893,STR,687,75.428,0.465
164,"(1, 971)",158.587,STR,687,158.416,0.171
182,"(1, 971)",1558.958,STR,687,1558.469,0.489
187,"(1, 972)",22300.536,STR,687,22298.09,2.447
208,"(1, 973)",31144.907,STR,687,31120.441,24.466
187,"(1, 974)",-4511.485,STR,687,-4516.378,4.893
208,"(1, 974)",15158.982,STR,687,15156.536,2.447
209,"(1, 974)",1689.116,STR,687,1688.871,0.245
27,"(1, 977)",1.001,STR,687,1,0
32,"(1, 977)",-5.708,STR,687,-5.72,0.012
182,"(1, 977)",-282.09,STR,687,-282.824,0.734
187,"(1, 977)",-16984.127,STR,687,-16986.574,2.447
218,"(1, 977)",390.229,STR,687,389.739,0.489
224,"(1, 977)",11716.65,STR,687,11714.204,2.447
53,"(1, 978)",-2147.604,STR,687,-2148.827,1.223
214,"(1, 978)",5465.65,STR,687,5463.203,2.447
187,"(1, 979)",-3474.137,STR,687,-3476.584,2.447
187,"(1, 980)",2867.387,STR,687,2862.493,4.893
53,"(1, 981)",8061.466,STR,687,8059.02,2.447
215,"(1, 985)",4790.395,STR,687,4787.948,2.447
219,"(1, 985)",21639.961,STR,687,21637.514,2.447
225,"(1, 986)",2393.485,STR,687,2393.24,0.245
230,"(1, 986)",2573.797,STR,687,2571.351,2.447
35,"(1, 988)",0.807,STR,687,0.806,0
206,"(1, 988)",1130.563,STR,687,1130.073,0.489
207,"(1, 988)",-1348.552,STR,687,-1348.797,0.245
210,"(1, 988)",945.112,STR,687,944.867,0.245
211,"(1, 988)",-1030.742,STR,687,-1032.21,1.468
225,"(1, 988)",-520.876,STR,687,-521.121,0.245
226,"(1, 988)",-1909.552,STR,687,-1909.797,0.245
228,"(1, 988)",1500.485,STR,687,1500.24,0.245
225,"(1, 989)",-2117.022,STR,687,-2117.756,0.734
187,"(1, 990)",-10241.365,STR,687,-10246.258,4.893
53,"(1, 995)",12670.815,STR,687,12668.368,2.447
170,"(1, 743)",1001.139,STR,716,1000.649,0.489
135,"(1, 753)",-2541.992,STR,716,-2544.439,2.447
161,"(1, 753)",824.251,STR,716,824.007,0.245
161,"(1, 767)",-4675.406,STR,716,-4677.852,2.447
170,"(1, 781)",-2242.776,STR,716,-2243.51,0.734
166,"(1, 782)",-9358.151,STR,716,-9360.598,2.447
183,"(1, 790)",5509.688,STR,716,5507.242,2.447
170,"(1, 791)",2241.308,STR,716,2240.574,0.734
168,"(1, 794)",-20201.374,STR,716,-20203.821,2.447
136,"(1, 801)",-78.364,STR,716,-78.608,0.245
161,"(1, 801)",-18.711,STR,716,-18.824,0.113
170,"(1, 804)",271.081,STR,716,270.836,0.245
2,"(1, 812)",-18.57,STR,716,-18.574,0.005
136,"(1, 812)",-969.578,STR,716,-970.312,0.734
161,"(1, 814)",-1825.879,STR,716,-1826.124,0.245
165,"(1, 814)",-18.826,STR,716,-18.829,0.002
168,"(1, 817)",-18789.7,STR,716,-18792.147,2.447
170,"(1, 818)",-2353.606,STR,716,-2354.095,0.489
168,"(1, 819)",-20536.555,STR,716,-20539.002,2.447
168,"(1, 822)",-15146.749,STR,716,-15149.196,2.447
136,"(1, 823)",-1001.139,STR,716,-1001.873,0.734
161,"(1, 823)",-16.189,STR,716,-16.216,0.027
161,"(1, 824)",202.919,STR,716,202.821,0.098
161,"(1, 826)",-1969.738,STR,716,-1969.983,0.245
168,"(1, 831)",-22077.898,STR,716,-22080.344,2.447
161,"(1, 835)",-1106.097,STR,716,-1106.341,0.245
2,"(1, 838)",-18.875,STR,716,-18.88,0.005
136,"(1, 839)",-6520.124,STR,716,-6522.57,2.447
168,"(1, 843)",-21069.909,STR,716,-21072.355,2.447
170,"(1, 845)",175.175,STR,716,174.563,0.612
161,"(1, 846)",-1511.25,STR,716,-1511.494,0.245
136,"(1, 847)",-1667.831,STR,716,-1668.075,0.245
168,"(1, 850)",-11119.686,STR,716,-11122.132,2.447
166,"(1, 852)",-7645.549,STR,716,-7647.995,2.447
136,"(1, 854)",-10138.609,STR,716,-10141.056,2.447
136,"(1, 855)",-10060.319,STR,716,-10062.765,2.447
129,"(1, 857)",-777.522,STR,716,-777.766,0.245
168,"(1, 858)",-14297.787,STR,716,-14300.234,2.447
161,"(1, 859)",461.913,STR,716,461.424,0.489
161,"(1, 861)",815.444,STR,716,814.71,0.734
161,"(1, 862)",-231.03,STR,716,-231.789,0.758
168,"(1, 865)",-16296.64,STR,716,-16299.086,2.447
170,"(1, 869)",-940.464,STR,716,-940.708,0.245
161,"(1, 870)",-629.749,STR,716,-629.993,0.245
136,"(1, 871)",-164.214,STR,716,-164.606,0.391
161,"(1, 871)",909.881,STR,716,909.637,0.245
136,"(1, 872)",663.511,STR,716,662.533,0.979
161,"(1, 872)",1396.261,STR,716,1396.016,0.245
136,"(1, 874)",-2390.304,STR,716,-2391.038,0.734
161,"(1, 874)",37.995,STR,716,37.922,0.073
161,"(1, 875)",-1864.78,STR,716,-1865.514,0.734
165,"(1, 875)",-21.434,STR,716,-21.437,0.002
168,"(1, 875)",-10547.187,STR,716,-10549.634,2.447
166,"(1, 876)",-7131.768,STR,716,-7134.214,2.447
170,"(1, 878)",-2022.829,STR,716,-2023.807,0.979
136,"(1, 879)",-9737.371,STR,716,-9739.817,2.447
136,"(1, 880)",-9027.864,STR,716,-9030.31,2.447
170,"(1, 880)",-1704.774,STR,716,-1705.018,0.245
170,"(1, 881)",-76.553,STR,716,-76.798,0.245
129,"(1, 882)",-511.334,STR,716,-511.579,0.245
136,"(1, 883)",-1098.512,STR,716,-1098.757,0.245
136,"(1, 884)",324.171,STR,716,323.927,0.245
161,"(1, 884)",522.833,STR,716,522.589,0.245
161,"(1, 885)",361.604,STR,716,361.115,0.489
161,"(1, 886)",-1276.134,STR,716,-1276.378,0.245
168,"(1, 887)",-12135.015,STR,716,-12137.461,2.447
170,"(1, 887)",317.81,STR,716,317.566,0.245
170,"(1, 888)",-1303.78,STR,716,-1305.248,1.468
2,"(1, 889)",-35.304,STR,716,-35.329,0.024
170,"(1, 892)",-1418.035,STR,716,-1418.769,0.734
170,"(1, 893)",1373.508,STR,716,1373.263,0.245
2,"(1, 894)",-24.15,STR,716,-24.155,0.005
170,"(1, 894)",2801.329,STR,716,2798.882,2.447
168,"(1, 895)",-13497.757,STR,716,-13500.204,2.447
169,"(1, 895)",-43.353,STR,716,-43.378,0.024
2,"(1, 896)",-21.209,STR,716,-21.214,0.005
136,"(1, 897)",-2336.235,STR,716,-2336.724,0.489
161,"(1, 898)",-1610.336,STR,716,-1610.825,0.489
166,"(1, 898)",-5724.987,STR,716,-5727.433,2.447
136,"(1, 900)",-8538.549,STR,716,-8540.995,2.447
168,"(1, 900)",-16105.807,STR,716,-16108.253,2.447
168,"(1, 901)",-18792.147,STR,716,-18794.593,2.447
2,"(1, 903)",-40.491,STR,716,-40.515,0.024
166,"(1, 903)",-10018.727,STR,716,-10021.173,2.447
170,"(1, 903)",-3733.474,STR,716,-3735.921,2.447
170,"(1, 905)",-2625.176,STR,716,-2627.622,2.447
4,"(1, 906)",-64.59,STR,716,-64.614,0.024
170,"(1, 906)",-28.136,STR,716,-28.405,0.269
161,"(1, 907)",-6527.464,STR,716,-6529.91,2.447
166,"(1, 909)",-7687.14,STR,716,-7689.587,2.447
166,"(1, 913)",-9617.488,STR,716,-9619.935,2.447
170,"(1, 913)",-2221.98,STR,716,-2222.225,0.245
169,"(1, 914)",-53.237,STR,716,-53.262,0.024
170,"(1, 917)",1311.609,STR,716,1311.12,0.489
136,"(1, 919)",-1656.087,STR,716,-1656.821,0.734
2,"(1, 920)",-17.373,STR,716,-17.376,0.002
129,"(1, 920)",-462.892,STR,716,-463.137,0.245
161,"(1, 920)",-448.702,STR,716,-448.947,0.245
168,"(1, 920)",-11413.275,STR,716,-11415.721,2.447
136,"(1, 921)",-806.881,STR,716,-807.859,0.979
161,"(1, 921)",-47.659,STR,716,-48.075,0.416
170,"(1, 925)",-2440.704,STR,716,-2441.193,0.489
168,"(1, 930)",-19729.185,STR,716,-19731.632,2.447
170,"(1, 930)",1009.457,STR,716,1009.212,0.245
136,"(1, 931)",-2054.879,STR,716,-2055.613,0.734
136,"(1, 932)",-95.245,STR,716,-95.294,0.049
168,"(1, 932)",-11467.1,STR,716,-11469.546,2.447
136,"(1, 933)",-958.079,STR,716,-958.324,0.245
161,"(1, 933)",-506.686,STR,716,-506.93,0.245
2,"(1, 934)",-20.857,STR,716,-20.86,0.002
136,"(1, 936)",-7564.812,STR,716,-7567.258,2.447
168,"(1, 936)",-15261.738,STR,716,-15264.185,2.447
170,"(1, 937)",-1529.599,STR,716,-1530.088,0.489
136,"(1, 938)",-9708.012,STR,716,-9710.458,2.447
161,"(1, 938)",-5309.069,STR,716,-5311.516,2.447
166,"(1, 940)",-9032.757,STR,716,-9035.203,2.447
170,"(1, 941)",-829.389,STR,716,-829.878,0.489
4,"(1, 942)",-57.813,STR,716,-57.837,0.024
168,"(1, 942)",-20086.385,STR,716,-20088.832,2.447
170,"(1, 942)",1106.831,STR,716,1106.097,0.734
168,"(1, 945)",-15437.892,STR,716,-15440.338,2.447
166,"(1, 946)",-6889.557,STR,716,-6892.003,2.447
170,"(1, 947)",-34.888,STR,716,-35.304,0.416
2,"(1, 949)",-37.8,STR,716,-37.824,0.024
168,"(1, 949)",-20365.295,STR,716,-20367.741,2.447
136,"(1, 950)",-11009.59,STR,716,-11012.037,2.447
170,"(1, 950)",-3031.307,STR,716,-3033.754,2.447
4,"(1, 952)",-60.553,STR,716,-60.577,0.024
136,"(1, 952)",-9531.858,STR,716,-9534.305,2.447
165,"(1, 953)",-19.186,STR,716,-19.188,0.002
166,"(1, 953)",-8024.768,STR,716,-8027.214,2.447
168,"(1, 953)",-19508.993,STR,716,-19511.44,2.447
170,"(1, 953)",677.946,STR,716,677.701,0.245
135,"(1, 954)",-8342.823,STR,716,-8345.269,2.447
2,"(1, 955)",-20.436,STR,716,-20.441,0.005
136,"(1, 955)",-1428.066,STR,716,-1429.289,1.223
161,"(1, 955)",-528.95,STR,716,-529.194,0.245
129,"(1, 956)",-448.947,STR,716,-449.191,0.245
161,"(1, 956)",-213.097,STR,716,-213.439,0.343
166,"(1, 956)",-4858.899,STR,716,-4861.346,2.447
168,"(1, 956)",-9893.952,STR,716,-9896.398,2.447
136,"(1, 957)",-1376.688,STR,716,-1376.933,0.245
161,"(1, 958)",-2215.863,STR,716,-2216.108,0.245
170,"(1, 958)",2062.953,STR,716,2062.708,0.245
4,"(1, 959)",-48.809,STR,716,-48.834,0.024
169,"(1, 959)",-44.356,STR,716,-44.381,0.024
170,"(1, 959)",196.191,STR,716,196.069,0.122
168,"(1, 960)",-16460.56,STR,716,-16463.007,2.447
170,"(1, 960)",-1351.733,STR,716,-1351.978,0.245
161,"(1, 961)",-5186.74,STR,716,-5189.187,2.447
136,"(1, 963)",-10713.554,STR,716,-10716.001,2.447
4,"(1, 966)",-50.473,STR,716,-50.497,0.024
165,"(1, 966)",-13.764,STR,716,-13.767,0.002
168,"(1, 966)",-13370.535,STR,716,-13372.982,2.447
2,"(1, 968)",-16.289,STR,716,-16.292,0.002
161,"(1, 968)",876.853,STR,716,876.608,0.245
165,"(1, 968)",-13.97,STR,716,-13.972,0.002
168,"(1, 968)",-7432.697,STR,716,-7435.143,2.447
169,"(1, 968)",-41.102,STR,716,-41.127,0.024
170,"(1, 968)",5181.847,STR,716,5179.4,2.447
161,"(1, 969)",1387.453,STR,716,1387.208,0.245
2,"(1, 970)",-19.142,STR,716,-19.147,0.005
168,"(1, 970)",-8063.913,STR,716,-8066.36,2.447
170,"(1, 971)",1042.975,STR,716,1042.241,0.734
136,"(1, 973)",-9179.551,STR,716,-9181.998,2.447
166,"(1, 974)",-8775.866,STR,716,-8778.313,2.447
170,"(1, 974)",-1927.412,STR,716,-1927.657,0.245
166,"(1, 975)",-9255.395,STR,716,-9257.842,2.447
170,"(1, 975)",-2449.022,STR,716,-2451.469,2.447
135,"(1, 976)",-15100.264,STR,716,-15102.711,2.447
170,"(1, 976)",-2343.33,STR,716,-2344.064,0.734
136,"(1, 977)",-7009.439,STR,716,-7011.886,2.447
166,"(1, 978)",-7880.42,STR,716,-7882.866,2.447
168,"(1, 978)",-19565.265,STR,716,-19567.711,2.447
161,"(1, 979)",-2394.463,STR,716,-2395.931,1.468
165,"(1, 979)",-16.39,STR,716,-16.392,0.002
2,"(1, 980)",-23.724,STR,716,-23.729,0.005
2,"(1, 981)",-22.565,STR,716,-22.567,0.002
129,"(1, 981)",-801.253,STR,716,-801.498,0.245
136,"(1, 981)",-3938.987,STR,716,-3941.433,2.447
161,"(1, 981)",-2195.068,STR,716,-2196.046,0.979
170,"(1, 983)",844.558,STR,716,844.069,0.489
2,"(1, 984)",-33.004,STR,716,-33.029,0.024
136,"(1, 985)",-9908.631,STR,716,-9911.078,2.447
168,"(1, 985)",-19998.309,STR,716,-20000.755,2.447
170,"(1, 985)",-1687.648,STR,716,-1687.892,0.245
170,"(1, 988)",-1305.982,STR,716,-1306.471,0.489
136,"(1, 990)",-2292.686,STR,716,-2292.931,0.245
161,"(1, 990)",-843.335,STR,716,-843.579,0.245
168,"(1, 990)",-14887.412,STR,716,-14889.859,2.447
2,"(1, 991)",-17.29,STR,716,-17.292,0.002
161,"(1, 991)",345.701,STR,716,345.456,0.245
165,"(1, 991)",-13.177,STR,716,-13.18,0.002
168,"(1, 991)",-10468.897,STR,716,-10471.343,2.447
170,"(1, 991)",5328.642,STR,716,5326.195,2.447
136,"(1, 992)",1053.74,STR,716,1053.495,0.245
161,"(1, 992)",1128.85,STR,716,1128.116,0.734
166,"(1, 992)",-3897.395,STR,716,-3899.841,2.447
136,"(1, 993)",92.848,STR,716,92.016,0.832
161,"(1, 993)",794.648,STR,716,793.914,0.734
168,"(1, 993)",-5903.587,STR,716,-5906.033,2.447
170,"(1, 993)",5328.642,STR,716,5326.195,2.447
161,"(1, 994)",-1728.75,STR,716,-1729.729,0.979
168,"(1, 994)",-9103.708,STR,716,-9106.154,2.447
136,"(1, 995)",-7381.318,STR,716,-7383.765,2.447
170,"(1, 996)",-1284.697,STR,716,-1285.431,0.734
183,"(1, 996)",2103.321,STR,716,2103.076,0.245
197,"(1, 931)",6410.028,STR,922,6407.581,2.447
205,"(1, 931)",1079.184,STR,922,1078.695,0.489
187,"(1, 935)",8592.373,STR,922,8589.927,2.447
192,"(1, 935)",2022.095,STR,922,2017.936,4.159
164,"(1, 936)",38.925,STR,922,38.803,0.122
182,"(1, 936)",355.977,STR,922,355.487,0.489
187,"(1, 936)",-39.243,STR,922,-41.225,1.982
197,"(1, 937)",2994.608,STR,922,2989.715,4.893
221,"(1, 938)",-592.316,STR,922,-593.784,1.468
225,"(1, 938)",1111.479,STR,922,1111.235,0.245
226,"(1, 938)",-1571.435,STR,922,-1573.637,2.202
228,"(1, 976)",35.671,STR,922,35.622,0.049
230,"(1, 976)",703.39,STR,922,702.656,0.734
197,"(1, 978)",5255.244,STR,922,5252.798,2.447
187,"(1, 979)",-3474.137,STR,922,-3476.584,2.447
214,"(1, 980)",163.725,STR,922,163.382,0.343
213,"(1, 982)",5869.335,STR,922,5866.888,2.447
214,"(1, 982)",520.142,STR,922,519.897,0.245
216,"(1, 983)",9321.453,STR,922,9316.56,4.893
219,"(1, 984)",20519.429,STR,922,20514.536,4.893
228,"(1, 985)",1841.293,STR,922,1841.048,0.245
225,"(1, 986)",2393.485,STR,922,2393.24,0.245
226,"(1, 986)",1638.716,STR,922,1638.472,0.245
225,"(1, 987)",1604.954,STR,922,1604.709,0.245
226,"(1, 987)",-119.173,STR,922,-119.393,0.22
227,"(1, 988)",887.128,STR,922,886.394,0.734
228,"(1, 988)",1500.485,STR,922,1500.24,0.245
229,"(1, 990)",125.338,STR,922,125.314,0.024
53,"(1, 995)",12670.815,STR,922,12668.368,2.447
97,"(1, 898)",-0,STR,1045,-0,0
97,"(1, 921)",0,STR,1045,0,0
97,"(1, 898)",-0,STR,1050,-0,0
97,"(1, 921)",0,STR,1050,0,0
228,"(1, 976)",35.671,STR,1050,35.622,0.049
230,"(1, 976)",703.39,STR,1050,702.656,0.734
197,"(1, 978)",5255.244,STR,1050,5252.798,2.447
187,"(1, 979)",-3474.137,STR,1050,-3476.584,2.447
214,"(1, 980)",163.725,STR,1050,163.382,0.343
213,"(1, 982)",5869.335,STR,1050,5866.888,2.447
214,"(1, 982)",520.142,STR,1050,519.897,0.245
216,"(1, 983)",9321.453,STR,1050,9316.56,4.893
219,"(1, 984)",20519.429,STR,1050,20514.536,4.893
228,"(1, 985)",1841.293,STR,1050,1841.048,0.245
225,"(1, 986)",2393.485,STR,1050,2393.24,0.245
226,"(1, 986)",1638.716,STR,1050,1638.472,0.245
225,"(1, 987)",1604.954,STR,1050,1604.709,0.245
226,"(1, 987)",-119.173,STR,1050,-119.393,0.22
227,"(1, 988)",887.128,STR,1050,886.394,0.734
228,"(1, 988)",1500.485,STR,1050,1500.24,0.245
229,"(1, 990)",125.338,STR,1050,125.314,0.024
53,"(1, 995)",12670.815,STR,1050,12668.368,2.447
228,"(1, 976)",35.671,STR,1051,35.622,0.049
230,"(1, 976)",703.39,STR,1051,702.656,0.734
197,"(1, 978)",5255.244,STR,1051,5252.798,2.447
187,"(1, 979)",-3474.137,STR,1051,-3476.584,2.447
214,"(1, 980)",163.725,STR,1051,163.382,0.343
213,"(1, 982)",5869.335,STR,1051,5866.888,2.447
214,"(1, 982)",520.142,STR,1051,519.897,0.245
216,"(1, 983)",9321.453,STR,1051,9316.56,4.893
219,"(1, 984)",20519.429,STR,1051,20514.536,4.893
228,"(1, 985)",1841.293,STR,1051,1841.048,0.245
225,"(1, 986)",2393.485,STR,1051,2393.24,0.245
226,"(1, 986)",1638.716,STR,1051,1638.472,0.245
225,"(1, 987)",1604.954,STR,1051,1604.709,0.245
226,"(1, 987)",-119.173,STR,1051,-119.393,0.22
227,"(1, 988)",887.128,STR,1051,886.394,0.734
